job_title,rating,company_name,type_of_ownership,industry,sector,revenue,main_role,seniority,sub_role,salary_range($),min_salary,max_salary,avg_salary,company_city,company_state,headquarter_city,headquarter_state,company_size_category,founded_year_category
Sr Data Scientist,3.1,Healthfirst,Nonprofit Organization,Insurance Carriers,Insurance,Unknown,data scientist,Sr,Sr ,137000-171000,137000,171000,153999.5,New York, NY,New York, NY,Large,1990s-2000s
Data Scientist,4.2,ManTech,Company - Public,Research & Development,Business Services,$1B to $2B,data scientist,neutral,,137000-171000,137000,171000,153999.5,Chantilly, VA,Herndon, VA,Large,1960s-1970s
Data Scientist,3.8,Analysis Group,Private Practice / Firm,Consulting,Business Services,$100M to $500M,data scientist,neutral,,137000-171000,137000,171000,153999.5,Boston, MA,Boston, MA,Large,1980s-1990s
Data Scientist,3.5,INFICON,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,$100M to $500M,data scientist,neutral,,137000-171000,137000,171000,153999.5,Newton, MA,Bad Ragaz, Switzerland,Medium,1990s-2000s
Data Scientist,2.9,Affinity Solutions,Company - Private,Advertising & Marketing,Business Services,Unknown,data scientist,neutral,,137000-171000,137000,171000,153999.5,New York, NY,New York, NY,Small,1990s-2000s
Data Scientist,4.2,HG Insights,Company - Private,Computer Hardware & Software,Information Technology,Unknown,data scientist,neutral,,137000-171000,137000,171000,153999.5,Santa Barbara, CA,Santa Barbara, CA,Small,2000s-2010s
Data Scientist / Machine Learning Expert,3.9,Novartis,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10B+,AI/ machine learning professionle,neutral,Data Scientist /  Expert,137000-171000,137000,171000,153999.5,Cambridge, MA,Basel, Switzerland,Very Large,1990s-2000s
Data Scientist,3.5,iRobot,Company - Public,Consumer Electronics & Appliances Stores,Retail,$1B to $2B,data scientist,neutral,,137000-171000,137000,171000,153999.5,Bedford, MA,Bedford, MA,Large,1980s-1990s
Staff Data Scientist - Analytics,4.4,Intuit - Data,Company - Public,Computer Hardware & Software,Information Technology,$2B to $5B,data scientist,jr,Staff  - Analytics,137000-171000,137000,171000,153999.5,San Diego, CA,Mountain View, CA,Large,1980s-1990s
Data Scientist,3.6,XSELL Technologies,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,data scientist,neutral,,137000-171000,137000,171000,153999.5,Chicago, IL,Chicago, IL,Small,2010s-2020s
Data Scientist,4.5,Novetta,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100M to $500M,data scientist,neutral,,137000-171000,137000,171000,153999.5,Herndon, VA,Mc Lean, VA,Medium,2010s-2020s
Data Scientist,4.7,1904labs,Company - Private,IT Services,Information Technology,Unknown,data scientist,neutral,,137000-171000,137000,171000,153999.5,Saint Louis, MO,Saint Louis, MO,Small,2010s-2020s
"Data Scientist - Statistics, Early Career",3.7,PNNL,Government,Energy,"Oil, Gas, Energy & Utilities",$500M to $1B,data scientist,neutral," - Statistics, Early Career",137000-171000,137000,171000,153999.5,Richland, WA,Richland, WA,Large,1960s-1970s
Data Modeler,3.1,Old World Industries,Company - Private,Chemical Manufacturing,Manufacturing,$1B to $2B,others/scientist/software engineer(data concerning role),neutral,Data Modeler,137000-171000,137000,171000,153999.5,Northbrook, IL,Northbrook, IL,Medium,1970s-1980s
Data Scientist,3.4,Mathematica Policy Research,Company - Private,Consulting,Business Services,$100M to $500M,data scientist,neutral,,137000-171000,137000,171000,153999.5,Washington, DC,Princeton, NJ,Large,1980s-1990s
Experienced Data Scientist,4.4,Guzman & Griffin Technologies (GGTI),Company - Private,Federal Agencies,Government,Unknown,data scientist,Sr,Experienced ,137000-171000,137000,171000,153999.5,Washington, DC,Mays Landing, NJ,Small,1990s-2000s
Data Scientist - Contract,4.1,Upside Business Travel,Company - Private,Internet,Information Technology,Unknown,data scientist,neutral, - Contract,137000-171000,137000,171000,153999.5,Remote,,Washington, DC,Small,2010s-2020s
Data Scientist,3.5,Buckman,Company - Private,Chemical Manufacturing,Manufacturing,$500M to $1B,data scientist,neutral,,137000-171000,137000,171000,153999.5,Memphis, TN,Memphis, TN,Large,1900s-1950s
Data Analyst II,4.2,"Insight Enterprises, Inc.",Company - Public,Enterprise Software & Network Solutions,Information Technology,$5B to $10B,data analyst/analyst,neutral, II,137000-171000,137000,171000,153999.5,Plano, TX,Tempe, AZ,Large,1980s-1990s
Medical Lab Scientist,3.5,Tower Health,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown,others/scientist/software engineer(data concerning role),neutral,Medical Lab Scientist,137000-171000,137000,171000,153999.5,West Grove, PA,Reading, PA,Large,2010s-2020s
Data Scientist,3.2,Triplebyte,Company - Private,Computer Hardware & Software,Information Technology,Unknown,data scientist,neutral,,137000-171000,137000,171000,153999.5,New York, NY,San Francisco, CA,Small,2010s-2020s
Data Scientist/Machine Learning,4.3,PulsePoint,Company - Private,Internet,Information Technology,$100M to $500M,AI/ machine learning professionle,neutral,Data Scientist/,137000-171000,137000,171000,153999.5,New York, NY,New York, NY,Small,2010s-2020s
Human Factors Scientist,3.5,Exponent,Company - Public,Consulting,Business Services,$100M to $500M,others/scientist/software engineer(data concerning role),neutral,Human Factors Scientist,137000-171000,137000,171000,153999.5,Phoenix, AZ,Menlo Park, CA,Large,1960s-1970s
Business Intelligence Analyst I- Data Insights,3.5,Guardian Life,Company - Private,Insurance Carriers,Insurance,$5B to $10B,data analyst/analyst,neutral,Business Intelligence  I- Data Insights,137000-171000,137000,171000,153999.5,Appleton, WI,New York, NY,Large,1800s-1900s
Data Scientist,3.4,Spectrum Communications and Consulting,Company - Private,Advertising & Marketing,Business Services,$10M to $25M,data scientist,neutral,,137000-171000,137000,171000,153999.5,Chicago, IL,Chicago, IL,Small,1990s-2000s
Data Scientist,4.7,Oversight Systems,Company - Private,Computer Hardware & Software,Information Technology,$25M to $50M,data scientist,neutral,,137000-171000,137000,171000,153999.5,Atlanta, GA,Atlanta, GA,Small,2000s-2010s
Data Scientist - Risk,4.2,LSQ,Company - Private,Investment Banking & Asset Management,Finance,$100M to $500M,data scientist,neutral, - Risk,137000-171000,137000,171000,153999.5,Orlando, FL,Orlando, FL,Small,1990s-2000s
Data Scientist-Human Resources,3.8,MIT Lincoln Laboratory,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,Unknown,data scientist,neutral,-Human Resources,137000-171000,137000,171000,153999.5,Lexington, MA,Lexington, MA,Large,1950s-1960s
Data Scientist,4.5,Kingfisher Systems,Company - Private,Federal Agencies,Government,$25M to $50M,data scientist,neutral,,137000-171000,137000,171000,153999.5,McLean, VA,Falls Church, VA,Small,2000s-2010s
Data Scientist,2.8,Formation,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,data scientist,neutral,,137000-171000,137000,171000,153999.5,San Francisco, CA,San Francisco, CA,Small,2010s-2020s
Data Scientist,3.8,Analysis Group,Private Practice / Firm,Consulting,Business Services,$100M to $500M,data scientist,neutral,,75000-131000,75000,131000,102999.5,Boston, MA,Boston, MA,Large,1980s-1990s
Data Scientist / Machine Learning Expert,3.9,Novartis,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10B+,AI/ machine learning professionle,neutral,Data Scientist /  Expert,75000-131000,75000,131000,102999.5,Cambridge, MA,Basel, Switzerland,Very Large,1990s-2000s
Data Scientist,5.0,Cohere Health,Company - Private,IT Services,Information Technology,Unknown,data scientist,neutral,,75000-131000,75000,131000,102999.5,Boston, MA,Boston, MA,Small,2010s-2020s
Senior Research Statistician- Data Scientist,4.8,Acuity Insurance,Company - Private,Insurance Carriers,Insurance,$1B to $2B,data scientist,Sr,Senior Research Statistician- ,75000-131000,75000,131000,102999.5,Sheboygan, WI,Sheboygan, WI,Large,1900s-1950s
Data Engineer,3.6,Chef,Company - Private,Enterprise Software & Network Solutions,Information Technology,$50M to $100M,data engineer,neutral,,75000-131000,75000,131000,102999.5,United States,,Seattle, WA,Medium,2000s-2010s
Associate Data Scientist,3.3,Puget Sound Energy,Company - Private,Utilities,"Oil, Gas, Energy & Utilities",$2B to $5B,data scientist,neutral,Associate ,75000-131000,75000,131000,102999.5,Bothell, WA,Bellevue, WA,Large,1990s-2000s
Business Intelligence Analyst,2.7,Sandhills Global,Company - Private,Enterprise Software & Network Solutions,Information Technology,$50M to $100M,data analyst/analyst,neutral,Business Intelligence ,75000-131000,75000,131000,102999.5,Lincoln, NE,Lincoln, NE,Large,1970s-1980s
Data Scientist,2.7,A Place for Mom,Company - Private,Health Care Services & Hospitals,Health Care,Unknown,data scientist,neutral,,75000-131000,75000,131000,102999.5,Overland Park, KS,New York, NY,Medium,1990s-2000s
Data Scientist,2.2,Great-Circle Technologies,Company - Private,Enterprise Software & Network Solutions,Information Technology,$1M to $5M,data scientist,neutral,,75000-131000,75000,131000,102999.5,Chantilly, VA,Chantilly, VA,Small,1990s-2000s
Senior Analyst/Data Scientist,3.4,Edmunds.com,Company - Private,Internet,Information Technology,$100M to $500M,data scientist,Sr,Senior Analyst/,75000-131000,75000,131000,102999.5,Santa Monica, CA,Santa Monica, CA,Medium,1960s-1970s
Data Analyst,3.1,"Cambridge Associates, LLC",Company - Private,Investment Banking & Asset Management,Finance,$100M to $500M,data analyst/analyst,neutral,,75000-131000,75000,131000,102999.5,Boston, MA,Boston, MA,Medium,1970s-1980s
Machine Learning Engineer,3.4,Liberty Mutual Insurance,Company - Private,Insurance Carriers,Insurance,$10B+,AI/ machine learning professionle,neutral, Engineer,75000-131000,75000,131000,102999.5,Portsmouth, NH,Boston, MA,Very Large,1900s-1950s
Data Analyst I,2.6,Cenlar,Company - Private,Unknown,Unknown,$100M to $500M,data analyst/analyst,neutral, I,75000-131000,75000,131000,102999.5,Ewing, NJ,Ewing, NJ,Large,1950s-1960s
Scientist - Molecular Biology,5.0,Arsenal Biosciences,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,others/scientist/software engineer(data concerning role),neutral,Scientist - Molecular Biology,75000-131000,75000,131000,102999.5,South San Francisco, CA,South San Francisco, CA,Small,2010s-2020s
Data Scientist,4.2,Eversight,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10M to $25M,data scientist,neutral,,75000-131000,75000,131000,102999.5,Palo Alto, CA,Palo Alto, CA,Small,2010s-2020s
"Computational Scientist, Machine Learning",4.1,Pfizer,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10B+,AI/ machine learning professionle,neutral,"Computational Scientist, ",75000-131000,75000,131000,102999.5,Cambridge, MA,New York, NY,Very Large,1800s-1900s
Senior Data Scientist,4.8,Klaviyo,Company - Private,Computer Hardware & Software,Information Technology,Unknown,data scientist,Sr,Senior ,75000-131000,75000,131000,102999.5,Boston, MA,Boston, MA,Medium,2010s-2020s
Data Scientist,3.3,Intellectual Ventures,Company - Private,Investment Banking & Asset Management,Finance,Unknown,data scientist,neutral,,75000-131000,75000,131000,102999.5,Bellevue, WA,Bellevue, WA,Medium,1990s-2000s
Data Scientist,3.7,GovTech,Government,Federal Agencies,Government,Unknown,data scientist,neutral,,75000-131000,75000,131000,102999.5,San Francisco, CA,Singapore, Singapore,Large,2010s-2020s
Data Scientist,4.3,Quick Base,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,data scientist,neutral,,75000-131000,75000,131000,102999.5,Cambridge, MA,Cambridge, MA,Medium,1990s-2000s
Data Analyst,4.8,Giving Assistant,Company - Private,Advertising & Marketing,Business Services,$10M to $25M,data analyst/analyst,neutral,,75000-131000,75000,131000,102999.5,San Francisco, CA,San Francisco, CA,Small,2010s-2020s
Data Scientist,3.7,Takeda,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10B+,data scientist,neutral,,75000-131000,75000,131000,102999.5,Cambridge, MA,OSAKA, Japan,Very Large,1700s-1800s
Data Scientist,4.0,Netskope,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,data scientist,neutral,,75000-131000,75000,131000,102999.5,San Francisco, CA,Santa Clara, CA,Medium,2010s-2020s
Jr. Data Engineer,4.8,IT Concepts,Company - Private,IT Services,Information Technology,$10M to $25M,data engineer,jr,Jr. ,75000-131000,75000,131000,102999.5,Remote,,Vienna, VA,Small,2000s-2010s
E-Commerce Data Analyst,3.5,iSeatz,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,data analyst/analyst,neutral,E-Commerce ,75000-131000,75000,131000,102999.5,New Orleans, LA,New Orleans, LA,Small,1990s-2000s
Data Analytics Engineer,3.7,Summa Health System,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100M to $500M,others/scientist/software engineer(data concerning role),neutral,Data Analytics Engineer,75000-131000,75000,131000,102999.5,Akron, OH,Akron, OH,Large,1900s-1950s
Senior Data Scientist,3.5,Benson Hill,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1M to $5M,data scientist,Sr,Senior ,75000-131000,75000,131000,102999.5,Saint Louis, MO,Saint Louis, MO,Medium,2010s-2020s
Product Data Scientist - Ads Data Science,4.1,Twitter,Company - Public,Internet,Information Technology,$2B to $5B,data scientist,neutral,Product  - Ads Data Science,75000-131000,75000,131000,102999.5,San Francisco, CA,San Francisco, CA,Large,2000s-2010s
Data Scientist,3.2,Postmates - Corporate HQ,Company - Private,Express Delivery Services,Transportation & Logistics,Unknown,data scientist,neutral,,75000-131000,75000,131000,102999.5,San Francisco, CA,San Francisco, CA,Large,2010s-2020s
Data Scientist - Intermediate,4.5,Envision LLC,Company - Private,Staffing & Outsourcing,Business Services,$25M to $50M,data scientist,neutral, - Intermediate,75000-131000,75000,131000,102999.5,Saint Louis, MO,Saint Louis, MO,Medium,1990s-2000s
Data Analyst,3.8,Swiss Re,Company - Public,Insurance Agencies & Brokerages,Insurance,$10B+,data analyst/analyst,neutral,,75000-131000,75000,131000,102999.5,Fort Wayne, IN,Zurich, Switzerland,Very Large,1800s-1900s
Machine Learning Engineer,4.5,Systems & Technology Research,Company - Private,Aerospace & Defense,Aerospace & Defense,$100M to $500M,AI/ machine learning professionle,neutral, Engineer,75000-131000,75000,131000,102999.5,Woburn, MA,Woburn, MA,Medium,2000s-2010s
Data Scientist,3.5,iRobot,Company - Public,Consumer Electronics & Appliances Stores,Retail,$1B to $2B,data scientist,neutral,,79000-131000,79000,131000,104999.5,Bedford, MA,Bedford, MA,Large,1980s-1990s
Data Scientist,4.2,HG Insights,Company - Private,Computer Hardware & Software,Information Technology,Unknown,data scientist,neutral,,79000-131000,79000,131000,104999.5,Santa Barbara, CA,Santa Barbara, CA,Small,2000s-2010s
Global Data Analyst,3.8,Dermalogica,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$100M to $500M,data analyst/analyst,neutral,Global ,79000-131000,79000,131000,104999.5,Carson, CA,Carson, CA,Medium,1980s-1990s
Data Engineer,3.7,Bayview Asset Management,Company - Private,Investment Banking & Asset Management,Finance,$100M to $500M,data engineer,neutral,,79000-131000,79000,131000,104999.5,Coral Gables, FL,Coral Gables, FL,Large,1990s-2000s
Data Scientist,3.7,Via Transportation,Company - Private,Internet,Information Technology,Unknown,data scientist,neutral,,79000-131000,79000,131000,104999.5,New York, NY,New York, NY,Medium,2010s-2020s
Data Scientist,4.0,Grid Dynamics,Company - Private,Enterprise Software & Network Solutions,Information Technology,$50M to $100M,data scientist,neutral,,79000-131000,79000,131000,104999.5,Santa Clara, CA,San Ramon, CA,Large,2000s-2010s
Data & Machine Learning Scientist,3.3,Tempus Labs,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,AI/ machine learning professionle,neutral,Data &  Scientist,79000-131000,79000,131000,104999.5,Chicago, IL,Chicago, IL,Medium,2010s-2020s
Data Scientist - Machine Learning,2.5,CareDx,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,AI/ machine learning professionle,neutral,Data Scientist - ,79000-131000,79000,131000,104999.5,Brisbane, CA,Brisbane, CA,Small,
Data Engineer (Remote),4.2,IZEA,Company - Public,Advertising & Marketing,Business Services,$25M to $50M,data engineer,neutral, (Remote),79000-131000,79000,131000,104999.5,Winter Park, FL,Winter Park, FL,Small,2000s-2010s
"Data Scientist, Applied Machine Learning - Bay Area",3.3,Tempus Labs,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,AI/ machine learning professionle,neutral,"Data Scientist, Applied  - Bay Area",79000-131000,79000,131000,104999.5,Redwood City, CA,Chicago, IL,Medium,2010s-2020s
Principal Data Scientist,4.0,Autodesk,Company - Public,Computer Hardware & Software,Information Technology,$2B to $5B,data scientist,neutral,Principal ,79000-131000,79000,131000,104999.5,San Francisco, CA,San Rafael, CA,Large,1980s-1990s
Business Data Analyst,3.7,Caterpillar,Company - Public,Industrial Manufacturing,Manufacturing,$10B+,data analyst/analyst,neutral,Business ,79000-131000,79000,131000,104999.5,Peoria, IL,Deerfield, IL,Very Large,1900s-1950s
Purification Scientist,4.9,New England Biolabs,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,others/scientist/software engineer(data concerning role),neutral,Purification Scientist,79000-131000,79000,131000,104999.5,Ipswich, MA,Ipswich, MA,Medium,1970s-1980s
Data Analyst,3.4,Allied Solutions,Subsidiary or Business Segment,Insurance Agencies & Brokerages,Insurance,$100M to $500M,data analyst/analyst,neutral,,79000-131000,79000,131000,104999.5,Carmel, IN,Carmel, IN,Large,2000s-2010s
"Data Engineer, Enterprise Analytics",3.1,Healthfirst,Nonprofit Organization,Insurance Carriers,Insurance,Unknown,data engineer,neutral,", Enterprise Analytics",79000-131000,79000,131000,104999.5,New York, NY,New York, NY,Large,1990s-2000s
Data Scientist,3.5,The Knot Worldwide,Company - Private,Internet,Information Technology,Unknown,data scientist,neutral,,79000-131000,79000,131000,104999.5,Washington, DC,Chevy Chase, MD,Large,2010s-2020s
Data Scientist,2.9,IFG Companies,Company - Private,Insurance Carriers,Insurance,Unknown,data scientist,neutral,,79000-131000,79000,131000,104999.5,New York, NY,Hartford, CT,Medium,1980s-1990s
Data Scientist 3 (718),3.3,Amyris,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100M to $500M,data scientist,neutral, 3 (718),79000-131000,79000,131000,104999.5,Emeryville, CA,Emeryville, CA,Medium,2000s-2010s
"Real World Science, Data Scientist",4.0,AstraZeneca,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10B+,data scientist,neutral,"Real World Science, ",79000-131000,79000,131000,104999.5,Gaithersburg, MD,Cambridge, United Kingdom,Very Large,1900s-1950s
Data Scientist,3.6,Powertek,Company - Private,IT Services,Information Technology,$25M to $50M,data scientist,neutral,,79000-131000,79000,131000,104999.5,Washington, DC,Rockville, MD,Small,2000s-2010s
Data Engineer,4.7,Object Partners,Company - Private,Consulting,Business Services,$25M to $50M,data engineer,neutral,,79000-131000,79000,131000,104999.5,Saint Louis, MO,Minneapolis, MN,Small,1990s-2000s
Data Scientist - Image and Video Analytics,4.9,The Mom Project,Company - Private,Staffing & Outsourcing,Business Services,Unknown,data scientist,neutral, - Image and Video Analytics,79000-131000,79000,131000,104999.5,Longmont, CO,Chicago, IL,Small,2010s-2020s
Data Scientist,4.3,Lightspeed Systems,Company - Private,Computer Hardware & Software,Information Technology,$25M to $50M,data scientist,neutral,,79000-131000,79000,131000,104999.5,Austin, TX,Austin, TX,Small,1990s-2000s
"Data Science Manager, Payment Acceptance - USA",4.0,Stripe,Company - Private,Internet,Information Technology,Unknown,others/scientist/software engineer(data concerning role),neutral,"Data Science Manager, Payment Acceptance - USA",79000-131000,79000,131000,104999.5,San Francisco, CA,San Francisco, CA,Large,2000s-2010s
Data Analyst,2.6,Comprehensive Healthcare,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown,data analyst/analyst,neutral,,79000-131000,79000,131000,104999.5,Yakima, WA,Yakima, WA,Medium,1970s-1980s
Data Scientist / Applied Mathematician,4.5,"Fullpower Technologies, Inc.",Company - Private,Computer Hardware & Software,Information Technology,$10M to $25M,data scientist,neutral, / Applied Mathematician,79000-131000,79000,131000,104999.5,Santa Cruz, CA,Santa Cruz, CA,Small,2000s-2010s
Machine Learning Engineer,4.8,Klaviyo,Company - Private,Computer Hardware & Software,Information Technology,Unknown,AI/ machine learning professionle,neutral, Engineer,79000-131000,79000,131000,104999.5,Boston, MA,Boston, MA,Medium,2010s-2020s
Data Scientist,3.9,Mars,Company - Private,Food & Beverage Manufacturing,Manufacturing,$10B+,data scientist,neutral,,79000-131000,79000,131000,104999.5,United States,,Mc Lean, VA,Very Large,1900s-1950s
Patient Safety- Associate Data Scientist,4.0,AstraZeneca,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10B+,data scientist,neutral,Patient Safety- Associate ,79000-131000,79000,131000,104999.5,Gaithersburg, MD,Cambridge, United Kingdom,Very Large,1900s-1950s
Machine Learning Engineer,4.4,NuWave Solutions,Company - Private,IT Services,Information Technology,$5M to $10M,AI/ machine learning professionle,neutral, Engineer,79000-131000,79000,131000,104999.5,Springfield, VA,Mc Lean, VA,Small,1990s-2000s
Senior Data Scientist,4.2,ManTech,Company - Public,Research & Development,Business Services,$1B to $2B,data scientist,Sr,Senior ,79000-131000,79000,131000,104999.5,Alexandria, VA,Herndon, VA,Large,1960s-1970s
(Sr.) Data Scientist -,3.6,Merrick Bank,Company - Private,Banks & Credit Unions,Finance,Unknown,data scientist,Sr,(Sr.)  -,79000-131000,79000,131000,104999.5,Utah,,South Jordan, UT,Medium,1990s-2000s
Data Scientist,3.4,Mathematica Policy Research,Company - Private,Consulting,Business Services,$100M to $500M,data scientist,neutral,,99000-132000,99000,132000,115499.5,Washington, DC,Princeton, NJ,Large,1980s-1990s
Staff Data Scientist - Analytics,4.4,Intuit - Data,Company - Public,Computer Hardware & Software,Information Technology,$2B to $5B,data scientist,jr,Staff  - Analytics,99000-132000,99000,132000,115499.5,San Diego, CA,Mountain View, CA,Large,1980s-1990s
Data Analytics Engineer,3.5,QOMPLX,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10M to $25M,others/scientist/software engineer(data concerning role),neutral,Data Analytics Engineer,99000-132000,99000,132000,115499.5,Reston, VA,Reston, VA,Small,2010s-2020s
"Data Scientist, Kinship - NYC/Portland",3.9,Mars,Company - Private,Food & Beverage Manufacturing,Manufacturing,$10B+,data scientist,neutral,", Kinship - NYC/Portland",99000-132000,99000,132000,115499.5,New York, NY,Mc Lean, VA,Very Large,1900s-1950s
Senior Data Scientist,3.8,GutCheck,Company - Private,Advertising & Marketing,Business Services,$10M to $25M,data scientist,Sr,Senior ,99000-132000,99000,132000,115499.5,Denver, CO,Denver, CO,Small,2000s-2010s
Applied Technology Researcher / Data Scientist,3.5,Inter-American Development Bank,Other Organization,Banks & Credit Unions,Finance,$10B+,data scientist,neutral,Applied Technology Researcher / ,99000-132000,99000,132000,115499.5,Washington, DC,Washington, DC,Large,1950s-1960s
Data Scientist,4.9,Avlino,Company - Private,Enterprise Software & Network Solutions,Information Technology,Less than $1M,data scientist,neutral,,99000-132000,99000,132000,115499.5,New Jersey,,Holmdel, NJ,Small,2010s-2020s
Machine Learning Engineer,4.4,Stratagem Group,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown,AI/ machine learning professionle,neutral, Engineer,99000-132000,99000,132000,115499.5,Aurora, CO,Aurora, CO,Small,2000s-2010s
Health Data Scientist - Biomedical/Biostats,4.1,Evidation,Company - Private,Internet,Information Technology,Unknown,data scientist,neutral,Health  - Biomedical/Biostats,99000-132000,99000,132000,115499.5,Santa Barbara, CA,San Mateo, CA,Small,2010s-2020s
Senior Data Scientist,4.0,Autodesk,Company - Public,Computer Hardware & Software,Information Technology,$2B to $5B,data scientist,Sr,Senior ,99000-132000,99000,132000,115499.5,San Francisco, CA,San Rafael, CA,Large,1980s-1990s
Staff Data Scientist,4.4,Intuit - Data,Company - Public,Computer Hardware & Software,Information Technology,$2B to $5B,data scientist,jr,Staff ,99000-132000,99000,132000,115499.5,San Diego, CA,Mountain View, CA,Large,1980s-1990s
Data Scientist,3.8,Tecolote Research,Company - Private,Aerospace & Defense,Aerospace & Defense,$50M to $100M,data scientist,neutral,,99000-132000,99000,132000,115499.5,Hill AFB, UT,Goleta, CA,Medium,1970s-1980s
Sr Data Engineer (Sr BI Developer),3.2,Tivity Health,Company - Public,Health Care Services & Hospitals,Health Care,Unknown,data engineer,Sr,Sr  (Sr BI Developer),99000-132000,99000,132000,115499.5,Chandler, AZ,Franklin, TN,Medium,1980s-1990s
Data Engineer,2.9,hc1,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10M to $25M,data engineer,neutral,,99000-132000,99000,132000,115499.5,Indianapolis, IN,Indianapolis, IN,Small,2010s-2020s
Lead Data Scientist,4.1,HP Inc.,Company - Public,Computer Hardware & Software,Information Technology,Unknown,data scientist,neutral,Lead ,99000-132000,99000,132000,115499.5,San Diego, CA,Palo Alto, CA,Very Large,1900s-1950s
Data Scientist,3.7,SAIC,Company - Public,Enterprise Software & Network Solutions,Information Technology,$5M to $10M,data scientist,neutral,,99000-132000,99000,132000,115499.5,Chantilly, VA,Reston, VA,Very Large,2010s-2020s
RFP Data Analyst,3.2,AllianceBernstein,Company - Public,Investment Banking & Asset Management,Finance,$2B to $5B,data analyst/analyst,neutral,RFP ,99000-132000,99000,132000,115499.5,Nashville, TN,New York, NY,Large,1960s-1970s
Data Analyst,4.9,Big Huge Games,Subsidiary or Business Segment,Video Games,Media,Unknown,data analyst/analyst,neutral,,99000-132000,99000,132000,115499.5,Timonium, MD,Lutherville Timonium, MD,Small,2010s-2020s
Data Scientist (TS/SCI),3.5,Maxar Technologies,Company - Public,Aerospace & Defense,Aerospace & Defense,$2B to $5B,data scientist,neutral, (TS/SCI),99000-132000,99000,132000,115499.5,Herndon, VA,Westminster, CO,Large,
Data Engineer,5.0,Phantom AI,Company - Private,Computer Hardware & Software,Information Technology,Unknown,data engineer,neutral,,99000-132000,99000,132000,115499.5,Burlingame, CA,Burlingame, CA,Small,2010s-2020s
Data Scientist,4.0,Noblis,Nonprofit Organization,Consulting,Business Services,$100M to $500M,data scientist,neutral,,99000-132000,99000,132000,115499.5,Reston, VA,Reston, VA,Large,1990s-2000s
Data Scientist,3.6,Spring Health,Company - Private,Health Care Services & Hospitals,Health Care,Unknown,data scientist,neutral,,99000-132000,99000,132000,115499.5,New York, NY,New York, NY,Small,2010s-2020s
Software Engineer - Data Science,4.0,ClearEdge,Company - Private,Computer Hardware & Software,Information Technology,$5M to $10M,others/scientist/software engineer(data concerning role),neutral,Software Engineer - Data Science,99000-132000,99000,132000,115499.5,Annapolis Junction, MD,Annapolis Junction, MD,Small,2000s-2010s
Data Analyst/Engineer,3.2,AllianceBernstein,Company - Public,Investment Banking & Asset Management,Finance,$2B to $5B,data analyst/analyst,neutral,/Engineer,99000-132000,99000,132000,115499.5,Nashville, TN,New York, NY,Large,1960s-1970s
NGS Scientist,5.0,Arsenal Biosciences,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,others/scientist/software engineer(data concerning role),neutral,NGS Scientist,99000-132000,99000,132000,115499.5,South San Francisco, CA,South San Francisco, CA,Small,2010s-2020s
Data Engineer,4.8,GetWellNetwork,Company - Private,Health Care Services & Hospitals,Health Care,$50M to $100M,data engineer,neutral,,99000-132000,99000,132000,115499.5,Bethesda, MD,Bethesda, MD,Medium,1990s-2000s
Data Scientist,4.5,TACG Solutions,Company - Private,Consulting,Business Services,Unknown,data scientist,neutral,,99000-132000,99000,132000,115499.5,Dayton, OH,Beavercreek, OH,Small,2000s-2010s
